_date,_open,_high,_low,_close,_volume
2012-12-11,13.5,14.448,13.06,13.557,33928.5
2012-12-12,13.67,14.45,13,13.6989,46169
2012-12-13,13.699000000000002,14.5999,13,13.7001,32515.2
2012-12-14,13.7064,14.575999999999999,13,13.6,79495.6
2012-12-15,13.386,14.92,13.1,13.4901,18392.1
2012-12-16,13.4901,14.3,13,13.3,46761.3
2012-12-17,13.3,14.5,12.5,13.25,74019.9
2012-12-18,13.25,13.8,12,13.299000000000001,30936.3
2012-12-19,13.299000000000001,14.3979,12.565999999999999,13.599,49182.1
2012-12-20,13.595,14.25,12.4616,13.5246,42440.5
2012-12-21,13.58,14.1989,12.921,13.5,31779.6
2012-12-22,13.5,13.898,13,13.3714,19219.8
2012-12-23,13.4722,13.873,12.95,13.312000000000001,26680.6
2012-12-24,13.07,13.777999999999999,13,13.13,20321.8
2012-12-25,13.13,13.763,12.5286,13.34,16352.5
2012-12-26,13.35,13.728,12.5286,13.4679,19977
2012-12-27,13.4633,13.728,12.91,13.4217,25315.1
2012-12-28,13.44,13.6499,13.01,13.5,32184.8
2012-12-29,13.4999,13.99,13.11,13.4,29054.5
2012-12-30,13.412,13.597999999999999,13.1,13.36,14397.1
2012-12-31,13.3911,13.777000000000001,13.05,13.51,18957.2
2013-01-01,13.36,13.99,12.77,13.3041,32970.2
2013-01-02,13.3557,13.593,12.75,13.09,21567.5
2013-01-03,13.216,14,12.96,13.205,24326
2013-01-04,13.12,13.61,10.283,13.5,36546.2
2013-01-05,13.19,13.997,13.03,13.44,28758.3
2013-01-06,13.11,13.7,13.06,13.4539,14807.6
2013-01-07,13.5139,14,13.01,13.5855,33881.3
2013-01-08,13.5538,14.05,10.44,13.7428,54514.1
2013-01-09,13.7991,14.46,2.074E-05,13.77,38316.5
2013-01-10,13.77,14.5,0.569479,14.14,62432.6
2013-01-11,13.933,14.76,13.703,14.137,45621.4
2013-01-12,14.2594,14.77,13.68,14.237,30912.5
2013-01-13,14.237,14.8,11.550999999999998,14.116,41931.1
2013-01-14,14.1909,14.5,13.5,14.1,29351.4
2013-01-15,14.35,14.75,0.367708,14.25,60231.1
2013-01-16,14.3,14.997,0.0458,14.73,56445.2
2013-01-17,14.73,15.79,14.2,15.5,76292.3
2013-01-18,15.599,16,0.005,15.705,68233.9
2013-01-19,15.6843,17.97,0.0005,15.615,39563.4
2013-01-20,15.615,16.5,0.4905,15.7,31024.3
2013-01-21,15.7,17.09,0.25,16.8,76407.7
2013-01-22,16.8,18.788,0.25,17.35,70505.9
2013-01-23,17.2,18,0.367708,17.5,59832.3
2013-01-24,17.529,19.36,14,16.896,198867
2013-01-25,16.76,18.98,15.21,17.4,90936.8
2013-01-26,17.4511,18.098,16.06,17.49,40227.1
2013-01-27,17.49,18,16.06,17.301,30874.6
2013-01-28,17.8182,100,17.271,18.721,67917.1
2013-01-29,18.8,22,16.8383,19.5254,100512
2013-01-30,18.849,19.94,18.25,19.7,52320.7
2013-01-31,19.7,22,19,20.41,112484
2013-02-01,20.5088,22,0.15,20.499000000000002,58484.6
2013-02-02,20.3611,21.5,18,19.63,90141.4
2013-02-03,19.7,21.296999999999997,18.26,20.408,41043.3
2013-02-04,20.32,21.39,16.02,20.43,59835
2013-02-05,20.4301,23,19.852,20.6,35305.2
2013-02-06,20.66,24.998,18.2611,21.5,61053.2
2013-02-07,21.51,23.248,20.25,21.691,76784.5
2013-02-08,22.796999999999997,25,21,22.66,54838.1
2013-02-09,22.338,26.99,20.854,24.17,43951.8
2013-02-10,24.16,25.898000000000003,0.15003,23.9697,61526
2013-02-11,23.9697,25.897,23.16,24.65,37481.8
2013-02-12,24.3865,40,23.78,24.188000000000002,88589.3
2013-02-13,24.188000000000002,27.98,23,24.2,100972
2013-02-14,24.2,27.998,21.721,27.2205,164744
2013-02-15,27.25,28.98,25.362,27.1,59731.4
2013-02-16,27.1,37.701,24,27.2158,25322.1
2013-02-17,27.386999999999997,31.39,23.1,26.8146,88155.1
2013-02-18,26.9,27.89,23.2,26.95,34980.4
2013-02-19,26.92,30.695,22.3,29.4176,115558
2013-02-20,29.4176,34.798,23.301,30,44832.2
2013-02-21,29.93,34.998000000000005,23.302,29.7477,41796.1
2013-02-22,29.96,34.998000000000005,23.311,30.2454,78797.5
2013-02-23,31.41,32,23.45,29.8,82565.6
2013-02-24,29.8,31.998,28.072,29.89,27332.3
2013-02-25,29.89,34.978,28.31,30.4,31344.4
2013-02-26,30.3999,34.999,28.52,31.1578,52215
2013-02-27,31.2,34,25,31.31,40184.4
2013-02-28,31.31,36.8,29,33.38,140535
2013-03-01,33.38,35.699,30.002,34.5,47771.1
2013-03-02,34.5,40,31.3454,34.25,41691.6
2013-03-03,34.2489,35.1,30,34.5,15636
2013-03-04,34.5,49.95,30.3,34.599000000000004,60338.1
2013-03-05,36.152,49.99,34.29,40.33,99751.4
2013-03-06,40.2299,50.05,38.75,39,146347
2013-03-07,42.31,48.5,33,42,182453
2013-03-08,41.68,48.5,37.9227,44.18,55047
2013-03-09,44.1871,55,40.06,44.477,51759.6
2013-03-10,44.49100000000001,48.7998,41.04,46,40820
2013-03-11,46,72,26,48.4,50451.7
2013-03-12,48.4,70,36,42.222,203678
2013-03-13,42.222,56.29,40,43.35,60422.9
2013-03-14,43.393,70.3,43.101000000000006,43.301,45905.5
2013-03-15,43.301,70.96,42.5,46.95,25890.7
2013-03-16,46.8601,70.51,43.661,47.0002,20964.2
2013-03-17,47.0002,50.07,43.702,47.4,18593.4
2013-03-18,47.4,54.9,43.721000000000004,51.6,79367.4
2013-03-19,51.65,82.39,44.55,54.353,134261
2013-03-20,59.14,69.98,50.48,64.4888,109336
2013-03-21,64.06,81.65,48.8,70.8499,115977
2013-03-22,70.84,106.31,62.7,69.865,86404.8
2013-03-23,66,74.89,50,64.35,170649
2013-03-24,64.35,98.85,58.635,71.93,50057.1
2013-03-25,71.5,99.99,67.455,73.6,94297.7
2013-03-26,73.5856,100,57,78.5,69508.8
2013-03-27,78.75,102.95,48.25,88.92,88157.4
2013-03-28,88.8,103.62,0,86.18,166418
2013-03-29,86.17,132.7,78,90.5,95572.8
2013-03-30,90.46600000000001,138,82,92.19,43241.9
2013-03-31,92.19,140.01,65,93.03,26458.8
2013-04-01,93.25,150,0.14,104,115410
2013-04-02,102.8,161.52,93.0001,116,112943
2013-04-03,115.999,199.99,100,124.006,208185
2013-04-04,133.87,155.36,93.96,135,114218
2013-04-05,134.67,213.88,1.26,141.8,92472.7
2013-04-06,142.05,160.72,100,142.631,32019.2
2013-04-07,141,183.75,127,162.30100000000002,83936.4
2013-04-08,163.839,240,100.85,185.6,156136
2013-04-09,186.5,295,150.1,230,138850
2013-04-10,230.044,396.4,19.9,161,286840
2013-04-11,162,280,1.06,86.55,253896
2013-04-12,80.001,170.15,45,109.99,725526
2013-04-13,109.9,207.97,73,105.98,320367
2013-04-14,90.44,162,20,91.699,210555
2013-04-15,91.704,150,60,82.38600000000001,312244
2013-04-16,82.5,233.73,0.01,68.3557,713542
2013-04-17,69.5,141.36,50,93.07,434410
2013-04-18,93.07,205.74,66,109.01,219178
2013-04-19,109.15299999999999,205.74,87,118.5,339330
2013-04-20,118.48,136.05,104.5,126.616,96977.6
2013-04-21,126.616,137.5,96,118.81,149803
2013-04-22,118.5,137.97,107.28,115.499,83833.9
2013-04-23,127.61200000000001,194.48,105,137.29,156794
2013-04-24,142,181.66,97.66,154.2,302683
2013-04-25,155,170.56,120,141.71,250259
2013-04-26,141.71,214.7,13,130,169596
2013-04-27,137.3,203.89,116.1,128,83835.3
2013-04-28,128,160,121.57,135.28,44881.8
2013-04-29,134.49,217.36,107.97,144,102515
2013-04-30,143.8,255.37,114.26,131.8,94245
2013-05-01,139,203.99,95.001,116.38,252437
2013-05-02,116.38,230.26,90.414,106.25,320025
2013-05-03,107,188.48,78.17,98.59,341744
2013-05-04,98.59,132.47,92,114.8,187599
2013-05-05,112.89,175.48,93,114,115915
2013-05-06,116,183.35,91.68,112.245,198302
2013-05-07,112.245,167.35,85.81,109.95,187734
2013-05-08,109.94,171.53,100,113.2,87531.3
2013-05-09,113.49,171.78,104.02,112.79899999999999,41012.7
2013-05-10,112.79899999999999,137.14,89.58,112.98899999999999,105120
2013-05-11,117.59,179.36,108,115.64,39669.3
2013-05-12,112.196,175.89,100,116,30035.4
2013-05-13,114.82,178.14,57.25,117.98,37209.8
2013-05-14,115.98,180.71,101.01,107,121805
2013-05-15,104.15,132.82,97.01,114.22,149911
2013-05-16,105,174.5,100,109,64046.4
2013-05-17,113.36,141.6,94.8,118,102286
2013-05-18,123.5,145.73,95.2,113.63,32157
2013-05-19,118.49,146.28,96.36,122.5,30428.3
2013-05-20,117.27,171.42,97.6,122.02,25884.2
2013-05-21,117.81,171.78,105,116.87,23504.2
2013-05-22,122.89,140.88,110.97,123.8,33101.1
2013-05-23,116.70100000000001,142.53,99.6,126.3,40388.1
2013-05-24,126.3,150.02,101.34,128.209,77980
2013-05-25,128.7,196.85,104.4,128.97,28305.8
2013-05-26,128.98,189.2,105.04,129.583,33500.2
2013-05-27,133.5,148.72,112.87,129.77,63653.3
2013-05-28,129.77,178.94,102.4,125.2,35560.1
2013-05-29,125.2,149.69,105.56,127.66,36737.1
2013-05-30,132.25,100000,104,145,43430.8
2013-05-31,126.5,180.81,75,126.34700000000001,27159.3
2013-06-01,127.9,180.95,102.71,127.47,12828.8
2013-06-02,128.77,170.02,110.01,122.5,137483
2013-06-03,122.5,166.49,95.78,120.73700000000001,47946.3
2013-06-04,123.22,169.59,108.2,121.4,39130
2013-06-05,121.4,169.96,97.28,121.9,26743.1
2013-06-06,120.49600000000001,169.27,95.72,118.97,31235.7
2013-06-07,117.867,158.38,106,111.79799999999999,104255
2013-06-08,112.12,133.59,100.72,109.37,30220.5
2013-06-09,108.8,116.96,88,100.43700000000001,215626
2013-06-10,101,149.73,84.11,105.12,95301.7
2013-06-11,104.21,153.04,84.17,114.42,29252.9
2013-06-12,107.35,151.16,95,107.25,35562.3
2013-06-13,109.14399999999999,153.22,95,102,50688.8
2013-06-14,101.86,143.47,79.91,99.9629,57637.4
2013-06-15,100,143.9,85.74,99.8,32428.1
2013-06-16,99.79,129.75,80.06,99.37,15184.3
2013-06-17,98.9,142.03,96.9,101.95,23993.4
2013-06-18,101.95,195.3,97.62,107.34100000000001,86273.4
2013-06-19,107.05,152.53,99.46,105.225,30573.3
2013-06-20,105.3,155.49,91,111.29,64784.2
2013-06-21,103,158.42,90,105.634,63087.2
2013-06-22,105.634,153.38,10.03,108.2,17440.8
2013-06-23,108,152.12,86.08,107.9,18411.4
2013-06-24,100.4,151.2,11,96.226,49259.3
2013-06-25,96.494,147.56,82.38,97.58,108865
2013-06-26,97.57,146.29,84,98.76,21733.7
2013-06-27,104,143.97,92.78,96.32,25124.5
2013-06-28,104.63,139.52,85.43,89.96,80935.8
2013-06-29,88.969,136.03,86.15,94.999,36003.4
2013-06-30,94.999,136.19,88.01,97.51,14872
2013-07-01,90.20700000000001,127.18,1,81.008,99268.4
2013-07-02,81.008,127.89,75.002,90.51,51088.8
2013-07-03,88.04,126.7,0.41,78.889,114903
2013-07-04,77.33,116.63,67.01,79.4,108307
2013-07-05,79.4,110.6,57.44,68.5,156037
2013-07-06,68.89,114.72,55.2,69.655,77664.1
2013-07-07,65.501,96.95,7.05,73.96,62075.7
2013-07-08,73.97,116.64,67.28,76,96357.5
2013-07-09,74,129.989,68.35,75.01,63343
2013-07-10,75,123.68,70.329,88,110104
2013-07-11,80.499,124.46,73,90,67897.6
2013-07-12,82.999,138.61,3.5,90.17,163802
2013-07-13,87.18,125.92,82.301,98.303,51512.8
2013-07-14,89.03200000000001,134.61,85.74,94.4199,22364.4
2013-07-15,94.34,139.45,76.69,98.8903,59186
2013-07-16,98.9,139.27,77.9,91.57,32460
2013-07-17,96.97,137.12,10,88.999,30516.6
2013-07-18,89.49799999999999,137.2,77,83.57,97185.3
2013-07-19,90.08,128.67,82.00200000000001,92,44965.2
2013-07-20,92,129.04,82.91,85.02,17356.2
2013-07-21,89.95,129.29,82.5,91.99799999999999,15972.1
2013-07-22,85.73,128.51,68.84,91.601,22002.2
2013-07-23,91.601,144,73.44,86.88,45655.4
2013-07-24,86.88,198.99,81.5,95.09,29042.5
2013-07-25,95.09,137.44,82.97,96.95,41147.7
2013-07-26,97,137.04,85,89.49600000000001,23251.2
2013-07-27,89.97,135.38,80.66,90.25,23071.7
2013-07-28,88.16,159.66,82.63,98.78,57258.3
2013-07-29,89.5,156.08,67,101.484,42873.3
2013-07-30,93.45,143.68,80.62,107.87,49253.5
2013-07-31,93.55,146.03,85.2,106.212,77228.6
2013-08-01,106.227,150.22,90.18,96.62,30532.2
2013-08-02,96.63,149.66,93.03,95.85,53945.1
2013-08-03,95.82,146.81,83.05,94.743,17828.6
2013-08-04,100,148.3,84.29,105.12,12566.7
2013-08-05,105.12,150.27,84.05,100,33156.4
2013-08-06,96.464,149.46,85.22,97.32,28930.1
2013-08-07,97.72,148.52,85.12,97.46,20248.5
2013-08-08,97.09,147.7,82.2,95.25,50376.9
2013-08-09,94.26,139.16,81.41,103.35,32239.8
2013-08-10,93.821,144.51,81.99,116.39,10871.9
2013-08-11,92.941,146.4,87,105,13702.7
2013-08-12,93.135,147.54,85.5,94.8,34164.7
2013-08-13,94.67,152.68,86.53,98.15,38855
2013-08-14,109.425,159.17,85.86,112.56200000000001,82754.2
2013-08-15,112.56200000000001,149.97,90.13,109.995,30880.4
2013-08-16,96.29799999999999,152.31,90.19,114.38,27500.5
2013-08-17,108.995,147.88,87.2,112.75,22199.6
2013-08-18,96.99700000000001,155.83,90.76,113.38,14851.1
2013-08-19,98.89,167.79,90.92,99.1,86839
2013-08-20,99.1,158.97,88.86,104.87,44453.7
2013-08-21,122.18,169.14,93.61,107.12,70277.7
2013-08-22,111.7,171.46,88.64,109.39,34972.6
2013-08-23,109.12,164.24,98.45,118.51,38875.6
2013-08-24,107.42,162.9,97.22,119.603,18624.1
2013-08-25,109.15,165.75,99.15,122.111,27131.5
2013-08-26,109.3,173.51,100.85,108.39,30540.9
2013-08-27,111.85,185.66,106.04,131.295,89623.1
2013-08-28,130.205,185.57,107.82,115.2,30210.9
2013-08-29,128.572,178.5,104.08,115.97200000000001,23499.6
2013-08-30,118.91,188.14,104.3,138.03,80108.7
2013-08-31,121.23200000000001,201,109.86,141,70255.7
2013-09-01,122.9,203.24,108.9,129,26994.4
2013-09-02,126.402,205.42,117.15,144,27671.9
2013-09-03,124.723,196.35,103.18,144,35613.7
2013-09-04,144,201.56,107.12,132.51,67299.5
2013-09-05,117,183.68,111,122.5,59255.2
2013-09-06,122,185.39,105.45,121.9,50841
2013-09-07,116.56,191.6,65,128.995,30164.4
2013-09-08,128.5,181.04,102.56,126.315,18373.6
2013-09-09,115.76299999999999,185.54,80,133.1,65744
2013-09-10,133.1,195.12,104.64,122.92,26641.8
2013-09-11,132.616,201.52,113.51,142.1,78978.4
2013-09-12,142.1,205.89,111.74,139.355,43797.6
2013-09-13,138.37,201.46,106.41,127.71,35905.5
2013-09-14,140.66,191.96,108.66,143.4,25318.9
2013-09-15,123.501,190.34,111.1,125.35,17226.7
2013-09-16,125.36,198.64,118.85,139.41899999999998,24980.4
2013-09-17,126.28,212.4,110.4,127.5,24960.8
2013-09-18,135.91,215.84,101.6,126.6,31154
2013-09-19,140.412,214.23,108.82,124.71,41639.1
2013-09-20,135.895,191.33,113.7,122.91,30818.6
2013-09-21,133.80700000000002,206.28,99.18,121.1,12708.4
2013-09-22,123.38,185.1,112.88,123.23,11903.4
2013-09-23,134.9,200,119,122.63,19824.3
2013-09-24,133.4,185.97,103.63,123.86,26280
2013-09-25,134.779,248.44,116.16,123.25,23787.9
2013-09-26,124.69,194.76,98.75,124.25,18736.4
2013-09-27,124.37,190.11,115.07,138.93,46674.6
2013-09-28,126.95,190.32,101.51,142.5,25101.5
2013-09-29,123.6,254,114.3,123.04899999999999,31228
2013-09-30,123.101,201.75,118.33,134.82,33705.2
2013-10-01,121,253.2,118.66,123.74700000000001,24080.1
2013-10-02,123.74700000000001,191.67,75,101.14,241897
2013-10-03,103.85,177,91.3,117.6,80732.8
2013-10-04,130.97899999999998,184.05,104.73,118.833,43528.4
2013-10-05,121.94,206,88.98,119.321,11656
2013-10-06,121.25,183.72,110,119.611,10804.2
2013-10-07,122.49,185.43,95.28,123.5,28640.9
2013-10-08,123.5,186.34,116.77,124.14,32263.1
2013-10-09,124.5,189.34,118.58,125.9,52488.4
2013-10-10,123.365,189.18,120.39,123.641,33271.3
2013-10-11,141.41,190.28,114.1,124.193,22675.2
2013-10-12,141.793,191.25,99.52,142.9,22351.5
2013-10-13,127.58,198.8,120,133.12,40370.6
2013-10-14,147.53,224,114.08,136,85173.7
2013-10-15,135.43,210,122.26,137.97899999999998,59761.3
2013-10-16,137.97799999999998,218.22,127.24,138,117234
2013-10-17,137.54,214.32,132.37,140.68,61275.2
2013-10-18,140.68,226.48,132.74,168.3,91597.8
2013-10-19,168.2,248.58,111.34,156.8,132641
2013-10-20,180.8,249.72,135.58,186.12,26128.5
2013-10-21,186.12,270,143.98,180.13,83905.5
2013-10-22,171.113,291.18,105.94,184.6,112987
2013-10-23,192.42,304.64,135.8,198.554,99061.6
2013-10-24,203.94,306.68,152.499,184,239638
2013-10-25,206.985,300,124.56,178.86,125455
2013-10-26,178.78,283.5,145.13,188.56,59635.7
2013-10-27,189.924,500,151.07,193.5,42198.1
2013-10-28,185,450,166.27,189,37128.1
2013-10-29,188.9,302.91,145.19,198,41486.9
2013-10-30,215.502,375,150.75,193.299,64476.6
2013-10-31,192.665,301.88,176.76,203.54,29970.6
2013-11-01,203.54,304.86,150,198.989,16962.8
2013-11-02,202.14,306.69,122.35,204.06,19143.9
2013-11-03,199.00099999999998,309.81,156,208.778,38175.1
2013-11-04,210,339.81,147.04,223.771,71934.5
2013-11-05,223,500.86,156,237.18,137005
2013-11-06,242.9,500,173.91,234.27,126835
2013-11-07,264.11,500.15,156,295.37,208016
2013-11-08,310,490.59,204.09,313.118,127111
2013-11-09,313.118,531.92,202.11,331.298,153631
2013-11-10,365.12,457.26,246.62,302,225785
2013-11-11,323,522,247.22,349.99,73155.4
2013-11-12,349.99,597,250,380.1,72359.1
2013-11-13,343.7,586.6,308.19,434.88,110251
2013-11-14,393.5,627.62,321.53,406.01,99320.9
2013-11-15,405.57,644.94,337.53,412,101608
2013-11-16,412.07,672.33,284,435.51,59689.6
2013-11-17,434.53,720,130,477.38,84182.4
2013-11-18,478.1,977.34,358.49,679.5,213755
2013-11-19,795.98,1353.6,66,645.717,294113
2013-11-20,643,1236.9,379.93,545,242298
2013-11-21,545.119,1479.64,399.89,765.8489999999999,120401
2013-11-22,671,1610.7,430.74,699,93905.8
2013-11-23,698.01,1767.99,475.08,832.5239999999999,78667.2
2013-11-24,839.99,1697.64,200,800.05,80623.3
2013-11-25,800.01,1798.85,552.63,816.93,77356.6
2013-11-26,829.995,1882.04,395,889.998,105298
2013-11-27,915.01,2003.4,742,934,106805
2013-11-28,934,1639.46,712.99,1101.5,124229
2013-11-29,1101.28,2295.3,717.85,1206.98,98915.3
2013-11-30,1131.99,1840.02,822.75,1119.52,46376.4
2013-12-01,1051.5,2357.84,650,1004.42,235427
2013-12-02,1005,2197.88,720,1047,107006
2013-12-03,980.054,2215.46,765,997.5,52488.5
2013-12-04,997.5,2234.19,713,1237.95,49915.3
2013-12-05,1072.5,2376.07,705.5,983,200779
2013-12-06,983,1602.1,700,814.91,180920
2013-12-07,846,1479.63,189,699.86,342026
2013-12-08,695,2370.75,608.12,787,107126
2013-12-09,787,1989,633.6,928,114161
2013-12-10,875.2,2218.5,742,958.5,79872.3
2013-12-11,984.9,2193.84,744.61,879.04,99859.4
2013-12-12,908,1621.4,722.1,858.0110000000001,45069.8
2013-12-13,855.172,1541.33,700,885.98,59166.3
2013-12-14,943.3960000000001,1611.21,736.87,850.78,29139.9
2013-12-15,846.92,1595.39,30,863.64,51256.6
2013-12-16,863.64,1599.8,152.57,690,197287
2013-12-17,690.5,1295,540.02,650,150864
2013-12-18,675,1288.5,219.947,502.69800000000004,479612
2013-12-19,520,1200,450,649.99,207721
2013-12-20,680.8,1117.55,476,609,148134
2013-12-21,609,1166.35,435.11,591.169,71848.1
2013-12-22,636.085,1152.91,499.16,629,67013.6
2013-12-23,611.382,1215.81,519.83,654.76,53259.7
2013-12-24,717,1234.38,501,653.25,41489.3
2013-12-25,696.86,1228.46,469.97,690,26729.6
2013-12-26,674.91,1459.25,581.38,802.11,94879
2013-12-27,743.301,1446.35,586.44,715.0089999999999,70857.1
2013-12-28,803.23,1355.56,572.2,711.826,53410.8
2013-12-29,711.826,1265.6,590.82,785.005,33109.5
2013-12-30,723.956,1278.06,530.4,736.51,33972.8
2013-12-31,725.003,1233.53,593.44,806.005,37242.3
2014-01-01,732,1221,597.2,744,34121.5
2014-01-02,738.18,1448.98,639.94,800.07,57198.6
2014-01-03,781.1,1434.58,650,801,54978.3
2014-01-04,800,1504,611.84,823.4989999999999,48664.1
2014-01-05,823.5,1657.2,696.6,904,87764.2
2014-01-06,903.297,1639.88,738.9,925,103746
2014-01-07,905.34,2091.69,695,757.11,121585
2014-01-08,757.11,1874,592,939,91681.4
2014-01-09,821.175,1866.87,677.61,824.76,77813.5
2014-01-10,821.51,1919.09,705.49,854.33,40910.6
2014-01-11,842,2021.04,723.28,1005.5,54873.3
2014-01-12,890.38,1987.2,100,835.49,51068.8
2014-01-13,835.49,1867.28,613.7,817.66,60163.3
2014-01-14,824.998,1886.44,696.53,819,26666
2014-01-15,952.38,1903.75,713.14,837.998,36356.1
2014-01-16,837.6389999999999,1897.38,652.3,813.375,25521.3
2014-01-17,914,1770.75,672.35,795,53963.9
2014-01-18,792.331,1819.8,683,817.498,24154.9
2014-01-19,816.89,1856.23,692.64,839,33755.2
2014-01-20,836,1878.73,702.73,826.02,36947.8
2014-01-21,827.25,5000,700.75,831.55,24101.7
2014-01-22,832,1851.86,727.14,822,23985.9
2014-01-23,821,1762.14,720.9,812,23232.6
2014-01-24,810.95,1782.63,662.72,823.56,53657.1
2014-01-25,774.98,1847.18,686.8,810.05,32343.7
2014-01-26,806.252,1860.23,714.02,817.802,43158
2014-01-27,817.802,1839.96,725,748.9,77761.1
2014-01-28,748.1,1782.79,675.31,774.9,79193.9
2014-01-29,773.2,1703.4,693,794.21,23623.1
2014-01-30,794.25,1793.42,651.9,844.03,41377.8
2014-01-31,795,1729.85,680.85,803,20611.3
2014-02-01,797.4,3000,695.3,800,25734.8
2014-02-02,800,1523.06,731.91,814,13598
2014-02-03,796,1806.3,683.2,932.054,17214.9
2014-02-04,806.99,1500,680.19,800.534,20133.4
2014-02-05,801,1500,682.01,904.67,32530.5
2014-02-06,802.5,1216.8,667.19,764.857,75155.7
2014-02-07,765.811,3000,557.1,695.618,198876
2014-02-08,685.22,3000,612.27,680.49,59758.9
2014-02-09,695.9939999999999,1250,602.31,697.5,66819.4
2014-02-10,697.5,1300,100,671,211348
2014-02-11,672.005,1584.7,540.66,664.666,128600
2014-02-12,661.002,1500,511.77,531,61681.8
2014-02-13,656.01,1500,451.1,604.12,95940.6
2014-02-14,609.4,1455.9,280,643.62,243681
2014-02-15,643.62,2000,310,371,94194.7
2014-02-16,637.13,1309.04,220.293,299.723,156154
2014-02-17,299.728,1500,263.101,633.19,105298
2014-02-18,280,1500,248.148,581.34,84533.1
2014-02-19,625.81,2000,257.1,623.01,54584.2
2014-02-20,623,1500,109,542.42,195710
2014-02-21,542.685,2000,91.5,111.4,169002
2014-02-22,557.99,1500,96.6345,597.562,127316
2014-02-23,597.562,1500,220.1,598.002,95067.5
2014-02-24,598.002,2000,131.721,555.759,212829
2014-02-25,555.759,1499,101.62899999999999,534,321321
2014-02-26,534,1499,410.5,568,125891
2014-02-27,568,1499,480.38,570,42065.2
2014-02-28,569,1176.81,5.76,551.89,56011
2014-03-01,551.8,1499,488.43,562.3,33899.1
2014-03-02,569.319,1112.94,475.16,554.003,15096.2
2014-03-03,565.38,2000,469.72,644.021,167591
2014-03-04,680.98,1339.74,480,690.952,86318.7
2014-03-05,656.6,1107.15,543.57,669.61,34110.7
2014-03-06,654.999,1322.81,516.66,669.57,27157.3
2014-03-07,648,1499,438.76,632.79,54992.6
2014-03-08,619.72,1461.01,465.87,620,30706.5
2014-03-09,609.97,1140.91,512.86,630.497,25104.2
2014-03-10,627.024,2000,62,622.6,35735.5
2014-03-11,626.98,1425.8,553.53,626.002,21500.8
2014-03-12,718.82,1200,527.19,628.445,32406.8
2014-03-13,628.445,1466.5,109.34,641.01,25022
2014-03-14,629.75,1281.94,550,617.01,30688.6
2014-03-15,622.089,1300,442.4,629.99,12791
2014-03-16,629.99,1270.02,538.89,800,16868.6
2014-03-17,624.89,1116,278.12,617.01,22495.5
2014-03-18,664.33,1350.16,479.54,615.6,37551.7
2014-03-19,601.14,1473.98,510.24,606.1,21060.2
2014-03-20,606.1,1348.1,521.91,587.98,33941.1
2014-03-21,585.26,1367.56,491.16,572.943,60765.3
2014-03-22,570.99,1386.2,505.81,567.1,31056.3
2014-03-23,567.1,1266.47,495,568,18957.4
2014-03-24,558.22,1180,450,585.9,39458.1
2014-03-25,588.71,1280.31,398.61,583.77,23916.9
2014-03-26,581,1272.92,442.89,581.41,28679.8
2014-03-27,580.503,1229.07,448.88,475,121516
2014-03-28,475,1200,388.06,502.25,102210
2014-03-29,503.23,1200,395.19,492.44,23941.3
2014-03-30,492.51,1000,399.82,447.75,100447
2014-03-31,489,985,386,454.83,74920.2
2014-04-01,454.81,1200,331,478.98,70305.9
2014-04-02,478.001,1100,406.72,433.86300000000006,106093
2014-04-03,438.57,1100,363.38,455.6,81138.2
2014-04-04,451.03,985,374.2,447.17,44074.7
2014-04-05,443.1,1152.9,407.24,464.8,23971.8
2014-04-06,467.777,985,412.99,463.06,22753.1
2014-04-07,463.07,1200,390.15,444.001,33706.1
2014-04-08,444.001,990,407.36,445.72,22824.4
2014-04-09,447.50800000000004,959.66,395.72,455.67,30449.9
2014-04-10,436.35,1200,340,363.12,154787
2014-04-11,363.1,1200,325,416.52,143087
2014-04-12,416.519,990,355.27,415.869,46222.4
2014-04-13,414.20099999999996,1200,357.72,411.99699999999996,55763.7
2014-04-14,417.6,1200,361.29,472.39,126904
2014-04-15,460,1200,404.76,520,108207
2014-04-16,520,1044.32,420.3,530,101443
2014-04-17,526.999,1000,338.68,485.98,68637.3
2014-04-18,485.98,1200,400,480.05400000000003,43595.4
2014-04-19,482.1,985,437.03,505.4,40220.5
2014-04-20,505.41,1016.39,388.42,496.25,25918.5
2014-04-21,489.53,1041.98,422.25,495.45,32534.1
2014-04-22,484.07199999999995,996.99,332.39,490,25898
2014-04-23,473.001,990,422.44,479.899,19746.7
2014-04-24,479.899,1241.6,411.19,492.667,24408.7
2014-04-25,492.667,987.24,393.87,464.45,91905.8
2014-04-26,449.957,1200,419.24,449,29511.7
2014-04-27,459.22,985,398.2,430,30078.4
2014-04-28,435,1200,368.25,441.39,47880.6
2014-04-29,429.741,985,386.4,438.88,33759.2
2014-04-30,438.6,985,305.32,447.6,32520.8
2014-05-01,449.02,1200,399.39,459.91,37613.7
2014-05-02,447.19300000000004,985,375.05,445.41,23628.1
2014-05-03,451.99,897.98,0.1,439,23150.1
2014-05-04,432,700,405.02,435.05,16437.1
2014-05-05,438.588,860.34,387.57,431.93,23224.1
2014-05-06,432,1000,343.91,433.04,28371.5
2014-05-07,421,909.5,382.05,428.24300000000005,41397.2
2014-05-08,430,904.44,354.46,429.038,19402.3
2014-05-09,428.2,985,355.34,454.95,20834
2014-05-10,442,985,384.49,455.39,13220.8
