Date,BTC_pd_T0,BTC_v_T0,BTC_pd_T1,BTC_rpd_T1,BTC_v_T1,BTC_s_T1,BTC_pd_T2,BTC_v_T2,BTC_s_T2,BTC_dl_m3,BTC_do_m3,BTC_dp_m3,BTC_log_v_T0,BTC_log_v_T1,BTC_log_v_T2,BTC_log_s_T2,BTC_cbrt_rpd_T0,BTC_cbrt_hl_T0,BTC_cbrt_pd_T1,BTC_cbrt_dv_T1,BTC_cbrt_hl_T1,BTC_cbrt_pd_T2,BTC_cbrt_dl_m3,BTC_cbrt_do_m3,BTC_cbrt_dp_m3
2010-07-29,0.0102,9658.49,0.003,0.136515912898,5620.85,359.7344,0.00815,4922.25,197.1361125,0.0013,-0.000233333333333,-0.00101666666667,9.17569613078,8.63441607021,8.50172416051,5.28895423139,0.554892191658,0.250399361701,0.144224957031,-15.9236466315,0.249866595492,0.201242267877,0.109139288306,-0.0615638250149,-0.1005524974
2010-07-30,-0.0071,5620.85,-0.00195,-0.124641833811,4922.25,197.1361125,-0.0087,6601.0,412.397475,0.0029,0.00596666666667,-0.000166666666667,8.63441607021,8.50172416051,8.79512791241,6.02440953934,-0.466803720409,0.226370239193,-0.124933297746,-8.87311670678,0.220288876715,-0.205671011621,0.142604314714,0.181374930384,-0.0550321208149
2010-07-31,0.00285,4922.25,-0.0039,-0.127692307692,6601.0,412.397475,-0.0083,5399.0,322.1178375,-0.0107666666667,-0.00181666666667,0.00506333333333,8.50172416051,8.79512791241,8.59415423255,5.77801707867,0.352622890529,0.306665616464,-0.157406091663,11.8848948,0.292206709204,-0.202469385201,-0.220814246204,-0.122018331624,0.171716557382
2010-08-01,0.0001,6601.0,-0.0043,-0.016393442623,5399.0,322.1178375,-0.001,15121.5,922.4115,0.00721666666667,-0.00288333333333,-0.00505666666667,8.79512791241,8.59415423255,9.62393897998,6.82807496397,0.117911651342,0.171565697162,-0.162613333168,-10.6324860738,0.149628711353,-0.1,0.193246757379,-0.142330601345,-0.171641160421
2010-08-02,-0.006,5399.0,-0.0027,-0.0907496012759,15121.5,922.4115,-0.00569,4694.0,243.1492,0.00401666666667,0.000816666666667,-0.00322333333333,8.59415423255,9.62393897998,8.45425339164,5.49777951383,-0.457398324969,0.193766040989,-0.139247665008,21.3431893477,0.207815603342,-0.178527074699,0.15896027206,0.0934720160534,-0.147718562633
2010-08-03,0.0,15121.5,-0.00299,0.05,4694.0,243.1492,0.003,14734.1,795.6414,-0.000658333333333,0.000733333333333,0.0006125,9.62393897998,8.45425339164,9.59798768171,6.68040464027,0.0,0.2,-0.144064528693,-21.847080026,0.186625557841,0.144224957031,-0.0869925273598,0.0901779742998,0.0849249626121
2010-08-04,-0.00528,4694.0,0.00071,0.000160539412426,14734.1,795.6414,1e-05,3495.0,217.0395,-0.0109416666667,0.00438666666667,0.00525416666667,8.45425339164,9.59798768171,8.15937473678,5.38467623904,-0.439277066569,0.286025850598,0.0892112140446,21.5731061034,0.283973944578,0.0215443469003,-0.222004184286,0.163698567198,0.173847299274
2010-08-05,0.0049,14734.1,0.0042,0.0154905335628,3495.0,217.0395,0.0009,4819.0,313.235,-0.00236666666667,-0.00190333333333,0.000766666666667,9.59798768171,8.15937473678,8.48052920704,5.75014111363,0.438537411897,0.262074139421,0.161342864602,-22.3997847556,0.264478623635,0.0965489384606,-0.133263852688,-0.123928621193,0.0915241126759
2010-08-06,0.0003,3495.0,-0.003,-0.0177419354839,4819.0,313.235,-0.0011,4901.0,326.4066,0.0121,0.00123,-0.00596666666667,8.15937473678,8.48052920704,8.49739856409,5.79120282356,0.16913877794,0.140945974641,-0.144224957031,10.9806823486,0.162613333168,-0.103228011546,0.229577042467,0.107144126969,-0.181374930384
2010-08-07,-0.0018,4819.0,0.0001,0.133223684211,4901.0,326.4066,0.0081,21231.1,1409.74504,0.0041,-0.000633333333333,-0.00146666666667,8.48052920704,8.49739856409,9.96326946643,7.25187324098,-0.309354407954,0.181712059283,0.0464158883361,4.34448148577,0.196609514498,0.200829885025,0.160052066388,-0.0858771155235,-0.113617128057
